"county","tract","state","puma12","stab","cntyname","PUMAname","pop10","afact"
"County code","Tract","State code","puma12","State abbreviation","County name","PUMA12 name","Total population (2010)","tract to puma12 allocation factor"
"53063","0138.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",2776,1 
"53063","0139.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",5752,1 
"53063","0140.01","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",5433,1 
"53063","0140.02","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",4805,1 
"53063","0141.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",5507,1 
"53063","0142.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",3327,1 
"53063","0143.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",3195,1 
"53063","0144.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",4967,1 
"53063","0145.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2104,1 
"53065","9410.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2094,1 
"53065","9501.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",7292,1 
"53065","9502.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",3923,1 
"53065","9503.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2573,1 
"53065","9505.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2352,1 
"53065","9506.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2265,1 
"53065","9507.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",2543,1 
"53065","9508.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",3277,1 
"53065","9509.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",1548,1 
"53065","9511.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",3596,1 
"53065","9513.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",4287,1 
"53065","9514.00","53","10400","WA","Stevens WA","Stevens, Okanogan, Pend Oreille & Ferry Counties",7781,1 
"53067","0101.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3100,1 
"53067","0102.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5141,1 
"53067","0103.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5064,1 
"53067","0104.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3513,1 
"53067","0105.10","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",1703,1 
"53067","0105.20","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6035,1 
"53067","0106.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5960,1 
"53067","0107.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5422,1 
"53067","0108.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6309,1 
"53067","0109.10","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6567,1 
"53067","0109.20","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4122,1 
"53067","0110.00","53","11402","WA","Thurston WA","Thurston County (Outer)",4879,1 
"53067","0111.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3568,1 
"53067","0112.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4960,1 
"53067","0113.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4336,1 
"53067","0114.10","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5159,1 
"53067","0114.20","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6707,1 
"53067","0115.00","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5759,1 
"53067","0116.10","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7501,1 
"53067","0116.21","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6863,1 
"53067","0116.22","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4414,1 
"53067","0116.23","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5581,1 
"53067","0116.24","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3708,1 
"53067","0117.10","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7502,1 
"53067","0117.20","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4540,1 
"53067","0118.10","53","11402","WA","Thurston WA","Thurston County (Outer)",3521,1 
"53067","0118.21","53","11402","WA","Thurston WA","Thurston County (Outer)",4224,1 
"53067","0118.22","53","11402","WA","Thurston WA","Thurston County (Outer)",4127,1 
"53067","0119.00","53","11402","WA","Thurston WA","Thurston County (Outer)",6767,1 
"53067","0120.00","53","11402","WA","Thurston WA","Thurston County (Outer)",7158,1 
"53067","0121.00","53","11402","WA","Thurston WA","Thurston County (Outer)",4175,1 
"53067","0122.11","53","11402","WA","Thurston WA","Thurston County (Outer)",2563,1 
"53067","0122.12","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7005,1 
"53067","0122.21","53","11402","WA","Thurston WA","Thurston County (Outer)",5219,1 
"53067","0122.22","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7128,1 
"53067","0123.10","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",9225,1 
"53067","0123.20","53","11402","WA","Thurston WA","Thurston County (Outer)",2839,1 
"53067","0123.30","53","11401","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4246,1 
"53067","0124.11","53","11402","WA","Thurston WA","Thurston County (Outer)",7354,1 
"53067","0124.12","53","11402","WA","Thurston WA","Thurston County (Outer)",4794,1 
"53067","0124.20","53","11402","WA","Thurston WA","Thurston County (Outer)",4021,1 
"53067","0125.10","53","11402","WA","Thurston WA","Thurston County (Outer)",3233,1 
"53067","0125.20","53","11402","WA","Thurston WA","Thurston County (Outer)",7154,1 
"53067","0125.30","53","11402","WA","Thurston WA","Thurston County (Outer)",3909,1 
"53067","0126.10","53","11402","WA","Thurston WA","Thurston County (Outer)",5682,1 
"53067","0126.20","53","11402","WA","Thurston WA","Thurston County (Outer)",4519,1 
"53067","0127.10","53","11402","WA","Thurston WA","Thurston County (Outer)",2246,1 
"53067","0127.20","53","11402","WA","Thurston WA","Thurston County (Outer)",6400,1 
"53067","0127.30","53","11402","WA","Thurston WA","Thurston County (Outer)",6342,1 
"53069","9501.00","53","11200","WA","Wahkiakum WA","Cowlitz, Pacific & Wahkiakum Counties",3978,1 
"53071","9200.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",5224,1 
"53071","9201.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",4880,1 
"53071","9202.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",3861,1 
"53071","9203.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",8585,1 
"53071","9204.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",2317,1 
"53071","9205.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",2839,1 
"53071","9206.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",5874,1 
"53071","9207.01","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",3735,1 
"53071","9207.02","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",4649,1 
"53071","9208.01","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",4915,1 
"53071","9208.02","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",3394,1 
"53071","9209.00","53","10703","WA","Walla Walla WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",8508,1 
"53073","0001.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",8998,1 
"53073","0002.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",9737,1 
"53073","0003.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",7430,1 
"53073","0004.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6349,1 
"53073","0005.01","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",5189,1 
"53073","0005.02","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",2668,1 
"53073","0006.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",1638,1 
"53073","0007.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6489,1 
"53073","0008.03","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6275,1 
"53073","0008.04","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6642,1 
"53073","0008.05","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",4966,1 
"53073","0008.06","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",7983,1 
"53073","0009.01","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6638,1 
"53073","0009.02","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",5833,1 
"53073","0010.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",7138,1 
"53073","0011.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6637,1 
"53073","0012.01","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6489,1 
"53073","0012.02","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",3515,1 
"53073","0101.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",7895,1 
"53073","0102.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",8079,1 
"53073","0103.01","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6792,1 
"53073","0103.02","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",4483,1 
"53073","0103.03","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",5103,1 
"53073","0104.01","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",8049,1 
"53073","0104.03","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",5130,1 
"53073","0104.04","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6252,1 
"53073","0105.01","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",7274,1 
"53073","0105.02","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",7426,1 
"53073","0106.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6480,1 
"53073","0107.01","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",6197,1 
"53073","0107.02","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",4382,1 
"53073","0109.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",964,1 
"53073","0110.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",1314,1 
"53073","9400.00","53","10100","WA","Whatcom WA","Whatcom County--Bellingham City",4706,1 
"53075","0001.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",6520,1 
"53075","0002.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",6543,1 
"53075","0003.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",4504,1 
"53075","0004.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",3738,1 
"53075","0005.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",3212,1 
"53075","0006.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",7383,1 
"53075","0007.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",3507,1 
"53075","0008.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",3521,1 
"53075","0009.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",3733,1 
"53075","0010.00","53","10600","WA","Whitman WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",2115,1 
"53077","0001.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",3095,1 
"53077","0002.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",5553,1 
"53077","0003.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",4521,1 
"53077","0004.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",7423,1 
"53077","0005.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",5202,1 
"53077","0006.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",6953,1 
"53077","0007.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",7072,1 
"53077","0008.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",4495,1 
"53077","0009.01","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",7411,1 
"53077","0009.02","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",3805,1 
"53077","0010.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",5885,1 
"53077","0011.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",6931,1 
"53077","0012.01","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",3928,1 
"53077","0012.02","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",6318,1 
"53077","0013.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",2731,1 
"53077","0014.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",3444,1 
"53077","0015.01","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",6991,1 
"53077","0015.02","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",2804,1 
"53077","0016.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",2413,1 
"53077","0016.02","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",6854,1 
"53077","0017.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",3083,1 
"53077","0017.02","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",6023,1 
"53077","0018.00","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",7140,1 
"53077","0019.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",3834,1 
"53077","0019.02","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",6417,1 
"53077","0020.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",8401,1 
"53077","0020.02","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",8600,1 
"53077","0021.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",1950,1 
"53077","0021.02","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",7578,1 
"53077","0022.00","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",7745,1 
"53077","0027.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",3440,1 
"53077","0028.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",5359,1 
"53077","0028.02","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",7882,1 
"53077","0029.00","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",6570,1 
"53077","0030.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",4584,1 
"53077","0030.02","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",3668,1 
"53077","0031.00","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",5232,1 
"53077","0032.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",6682,1 
"53077","0034.00","53","10901","WA","Yakima WA","Yakima County (Central)--Greater Yakima City",4382,1 
"53077","9400.01","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",6409,1 
"53077","9400.02","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",4430,1 
"53077","9400.03","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",3682,1 
"53077","9400.04","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",6777,1 
"53077","9400.05","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",4695,1 
"53077","9400.06","53","10902","WA","Yakima WA","Yakima County (Outer)--Sunnyside & Grandview Cities",4839,1 
